-4.003881253998228251e-01,1.589638319611989425e+00,-2.114439399015970000e+00,2.511289704128948141e+00,-1.615183258212562201e-01
-1.522400822292158118e-02,-7.106327442183966170e-01,2.220285274307420398e+00,6.314104095780447290e-01,4.610054158362593135e-01
1.151824569275636145e+00,1.580315373209999041e+00,1.188083922893092281e-01,-7.676223931484478236e-01,3.427016602064096307e-01
-3.133221969441721821e+00,3.614461747369166478e+00,-2.501881777783212080e+00,2.121593885184520190e+00,-1.648352534095941291e+00
-3.785962005555134624e+00,6.964120167518511595e-02,-1.343405647960634219e+00,3.372264238872333397e-01,-2.110674802668357053e+00
1.659449816398808952e+00,-1.731636209718908415e+00,2.601018290281147838e+00,-1.497118048041826466e+00,6.188551408702649970e-02
2.039922902452473430e+00,-4.181649164827394571e+00,1.101162161643989945e+00,-1.154216941147841347e+00,5.439102946456445542e-01
-2.807710432660642574e+00,1.792254797947578471e+00,-2.944144016002602893e+00,1.746733134466799786e+00,-1.327485007197245936e+00
-1.000719269003828016e+00,1.321469357433478375e+00,-1.315468560768556783e+00,2.844369706304658241e+00,-6.529059984845725362e-01
2.256524747267330877e+00,-2.270061846901103131e+00,-7.959203165522037438e-01,-2.850386631407364035e+00,-6.099372157491722568e-02
1.580366684803995891e+00,-2.426825632780093667e+00,2.803693456832269781e+00,-1.879087383486719665e+00,1.563353298433275140e-01
-2.276672904880283177e+00,2.606969038591262500e+00,-3.979459621964876348e+00,1.368669797192765270e+00,-7.771593711020698958e-01
2.411480113826229399e+00,-1.452384283810082000e-01,-1.075185155394649872e+00,1.078912832311149650e-01,1.294032224760913952e+00
-5.798671622762963107e-01,-1.547413940776257490e+00,-2.830630394614313872e+00,1.752281476632037815e+00,1.829348675030789462e+00
1.320811058585115161e+00,-1.124458512751954187e+00,9.226613250481719986e-01,-3.366600665106567192e-02,8.573777198870041749e-02
-4.178483854324099855e-01,-4.168032329046128526e-01,-1.072874359252141696e+00,-3.168864368214512339e-01,-8.261066632600412296e-01
1.456008479633574826e-02,-1.140763709807950610e+00,-2.759298530763601764e+00,1.522868917029786218e+00,1.603424191669735821e+00
1.258692759663838645e+00,1.752703217638573285e+00,-1.015252367970256531e+00,-1.744997519164039890e+00,5.492836996468620780e-01
7.920016138905938696e-01,6.845862477461319706e-01,-2.938866064069014072e+00,1.515315979302844784e-02,-3.615974809488800457e+00
-1.930796615451130016e+00,3.002576419253698781e+00,-4.274570850087398011e-01,2.691081364764041250e+00,-1.357290271709059859e-01
3.989274825098886090e+00,1.297006651889870188e+00,7.940843952504916814e-01,-2.018178798275003238e+00,6.094494408990036582e-01
-1.630513520877436395e+00,1.355852194964569879e+00,-8.162981524927989119e-01,3.251596041548986626e+00,2.086307626350797140e+00
-1.972710199445380175e+00,-4.459168273890867784e-01,-3.289238456163944058e+00,2.699330937673644737e+00,-1.435838157972082918e+00
-2.640905814078585934e+00,3.372604479662471899e+00,-6.506632737684104884e-01,-3.997464083275394930e-01,-1.117735904349622666e+00
7.351721843703821202e-01,-2.250385901353252338e-01,1.325430100470983419e+00,-1.000223298884490131e+00,-4.063628215898040796e-01
-2.881944737709574156e+00,2.521019749919397590e+00,-4.291380364285461546e+00,1.375411274440840437e+00,-1.160213853100236170e+00
-1.443853392093351395e+00,9.842250406851842381e-01,-1.102181506556338064e+00,4.691095424333338926e+00,-1.515524223130423787e+00
1.993255193531474401e+00,-1.366041563906905676e+00,2.008393885286762437e+00,-1.507177430158826548e+00,4.292177804067789371e-01
1.011584060438419197e+00,-3.150792317161227318e-01,1.619581292748436541e+00,-2.422673070931955053e+00,6.785711232924078740e-01
2.631066438371447269e+00,-3.928321344407634363e+00,6.562962539710690546e-01,-8.277499087197431882e-01,4.845368319687334835e-01
-7.852247886699910140e-01,1.449017789228443265e+00,-2.018670096628242927e+00,3.026754801578058096e+00,-8.886629520795013004e-01
2.917703646346289648e-01,-5.187701910321480536e-01,5.018325920721858902e-01,4.387750256945369687e-01,-1.894361123311164574e-01
2.290944587402424570e+00,-3.004403574169154822e+00,1.232529698890000081e+00,-5.487691070888813805e-01,5.184952058052878510e-01
3.928472236105257309e+00,1.666306163686104291e-02,-1.797920983553916996e-01,-9.373433834997892955e-01,3.127713332728030982e-01
1.700528674477151725e+00,-2.036228391676533356e-01,3.631206663731623152e-02,-7.644291965142888667e-01,1.606642191493206639e-01
-9.490014076424897471e-01,1.181779090356001261e+00,8.055175511942365141e-01,1.109598592572961451e+00,-6.880712887176013703e-01
4.490282310536202193e-01,4.746289913871177824e-01,-5.917174667364148988e-01,2.230618147344301416e+00,-3.416235923829322729e-01
2.237195218999461055e+00,-1.438562573975390890e+00,9.054747880065130428e-01,-1.703446291930977186e+00,6.615938961220766412e-01
1.691417429480981838e+00,-2.644508460760913948e+00,1.172951250437038739e+00,7.172362141161126026e-02,1.126173219815296722e+00
-8.756559001441766021e-02,-1.650700429192133445e-01,1.507216324197665713e+00,9.113774657857032224e-02,3.857338629167512689e-01
1.668785204311858728e+00,-5.671025342432260974e-01,1.213747993387173540e+00,-1.822519414507499214e+00,4.831575053405608999e-01
-4.846099326082157210e-01,-3.284372826836817971e+00,-1.518931959381895291e+00,3.299332142393621492e+00,-3.256919552447148231e-02
2.385503005368994067e-01,1.222553383593534271e-01,2.983932031364731063e+00,-1.035094271328767190e+00,1.372957040987354604e+00
2.499022409120772448e-01,-3.046247481624963171e+00,2.767287991025573213e+00,-3.290346238431502979e-01,1.269590841579975260e+00
1.478208050069359070e+00,-7.279867694790407295e-01,2.152027560150288066e-01,-2.863752602550370341e+00,4.303483376284935047e-01
-5.437713477522518879e-01,-4.846264458538435127e-01,-1.112679164990029612e+00,-3.675681041553224837e-01,-1.136066750302452411e+00
2.757434396323863446e+00,-4.117479155529371937e+00,-5.603386524697523408e-02,-1.883819145865946787e+00,5.447521199439193662e-01
1.534346669951824671e+00,-2.400896163320811905e+00,1.755340469300726181e+00,-3.572130709416199146e-01,-1.940925015246481589e-01
-5.267786292990289665e-01,-1.263260399380553567e-01,-3.432459041671394040e-01,1.035902116775602400e+00,-2.556280983782291738e+00
1.095312214168119302e+00,-9.543052956256722341e-01,2.615077507982107363e+00,1.208358119925641905e+00,3.970029401650468914e-01
1.326441154322310023e+00,-5.956258597444372693e-01,-4.021331413820002920e-01,-3.443433723722167938e-01,3.645440964456778121e-01
-1.640057680548889785e+00,8.909914414251418613e-01,-4.371419074397669746e+00,1.848219495451155936e+00,-8.155865770786961955e-01
-2.532747145338328787e-01,4.932590062906127004e-01,-2.265753823934097966e+00,2.972031992041696213e+00,2.077646134231459385e+00
-1.590391690807577696e+00,-8.056439350387032405e-01,-1.457518289125243838e+00,1.859116140045577348e+00,-2.090116008011147830e+00
-2.552769891571021965e+00,3.464543282591268980e+00,-3.926726285752168533e+00,1.057877245835457725e+00,-6.875574777939590376e-01
-1.013086671148651696e+00,3.175032658019880660e+00,-2.699315178128278703e+00,2.821055493321100283e+00,4.140902760587349962e-01
3.067983783548808852e-01,2.985118580590375270e+00,-1.742658995256852084e+00,5.212722831777720778e-01,-5.248095814951017068e-01
-2.727792216412561199e-01,2.319158633582370399e+00,-1.022378282897778767e+00,2.081981553164726328e+00,-1.647213953417324017e+00
2.245604748808482931e-02,3.084751066079925774e+00,-1.416945166662890276e+00,1.172143032945540231e+00,-1.141279184516400536e+00
1.583661202403668922e+00,-2.157393169767506613e+00,2.202556095212417020e+00,-1.690928847817748215e+00,4.730849476687525312e-01
-1.416294803215091047e+00,7.857030463738337023e-01,-3.230862487237305958e-01,1.011504176427433066e+00,-7.658374347532773685e-01
-4.938375455547834303e-01,1.830788727045004727e+00,2.045587093099864084e+00,1.434497526038774673e+00,-4.310266368281032157e-01
7.455035069131823455e-01,-2.862082964403112939e+00,1.564249568952855718e+00,-8.246489552996311145e-01,9.492591110837125257e-01
-1.339242482518099964e+00,1.120645738531515834e+00,-3.587550473055603817e+00,2.905173489262269371e+00,-1.088628001196941808e+00
2.139949821696722765e+00,-2.329548576703966756e+00,1.872412109152586712e+00,-2.777444871004376203e+00,1.040798579889230746e+00
1.196864035400954318e+00,-2.616015539100279508e+00,8.154437869608121003e-01,9.546063244671776360e-03,8.516513119597295400e-01
5.722324945049255263e-01,3.859323871155608821e-01,3.560775144382533952e+00,-8.512149750811315307e-02,1.309012578392543036e+00
-6.548737646231130860e-01,2.032704193472092413e-01,-1.556862432057737777e+00,2.781166466990148578e+00,-9.592662930192721316e-01
3.364711262166290018e-01,1.296341222087421308e+00,5.547491529393591136e-01,-3.405866085107056018e-01,-3.888378579042590238e-02
1.813304209164297021e-01,1.367737753041930349e+00,-1.199687385511494231e+00,7.662521027205440038e-01,-4.753591149115708459e-01
-1.195814354072715080e+00,5.981311961815943823e-01,-3.434061738124718488e+00,3.285131778570888450e+00,-1.057756677968947567e+00
-4.710345696142062000e-01,2.762206551731000381e+00,8.626792018037043874e-01,2.722471593879802310e+00,-1.410186717201930007e+00
-3.861663258793220699e+00,9.033154307511064296e-01,-3.552215776321265395e+00,1.659795438726952010e-01,-2.075624760058965013e+00
-1.270191415385571343e+00,1.635973614490803030e+00,-2.892609399465214892e+00,4.067909845406958880e+00,1.988362884454027535e+00
2.335720718975287102e+00,-6.211663947750194481e-01,1.789299893357619187e+00,-1.819114489865969908e+00,4.133543389725033990e-01
-5.004554691552469681e-01,1.636205540607642339e+00,-7.605112394270945320e-01,1.743006740338911564e+00,-5.785926419494128448e-01
1.400240782056545896e+00,-1.050885104918244828e+00,4.256957679272471151e-01,-1.573328914823033386e-01,1.039545225717784932e-01
-9.144535893801900572e-01,4.098926542530865191e+00,-2.975562293933808888e-02,2.351756417312106162e+00,-6.436830606098605800e-01
5.974179133811285958e-01,-1.366599040062771220e+00,1.827919278559905880e+00,-5.056886813178895768e-03,1.257524874341393595e+00
2.022882350127128692e+00,-1.173564474850384842e+00,1.206692045955338077e+00,-1.950753570003104009e+00,1.103032891164473339e+00
6.185688802445410417e-02,4.979941733200959897e-01,-5.185991268952294675e-01,1.808862628478120183e+00,4.079419972621797785e-01
1.391948050933951686e+00,1.269006424003961131e-01,1.347294383897246206e-02,-2.242005867804886865e+00,6.981683139587445686e-01
8.362863992834923543e-02,-1.695484897298819904e+00,3.877778713482761264e-01,1.732867240387894192e+00,-6.169607669591825605e-02
3.867711056440277795e-01,-3.120384220512387508e+00,3.054158259004318587e+00,-1.178936811501017923e+00,1.552808054732130572e+00
1.445610685148603913e+00,-4.273072193553493214e+00,1.927693109771105306e-01,-1.069422660765509514e+00,1.521763781553197026e+00
-3.696193134256380741e+00,7.937805845657797121e-01,-2.761621013298076188e-01,-5.474006612156230300e-01,-2.237115674394400511e+00
-1.596868067468820040e+00,2.083262230865382758e+00,-5.327474457204608438e-01,1.473101822976642827e+00,-1.311590685692683111e+00
6.173977676094611483e-02,-1.757282912093142357e+00,2.028928985600498169e+00,3.003219136936344791e-01,1.771449458395482290e+00
3.288458162652242445e-01,1.232783354507949181e-01,1.066042514843114741e+00,2.087698969589319442e-01,-3.204184167555521046e-01
1.831193318496827205e+00,1.697197413004073674e+00,2.117623443782640891e+00,2.815942265789690424e-01,1.256658888928236850e+00
-1.675486465687232585e+00,6.290392603064243193e-02,1.634363360800108467e+00,1.524311472917600163e+00,-1.771910000274554253e+00
2.126557719797070867e+00,-7.715212662485193551e-01,-1.340462932293387643e+00,-1.030892450050079345e+00,1.452680574578953054e+00
-3.320226131176178264e-01,-1.823732148145085219e-02,-3.227653609165577642e+00,2.484514933975083828e+00,-2.939756605019976793e-02
-3.244184815782353404e+00,2.295989387063155807e+00,-2.125854137534724853e+00,3.345773766304737107e-01,-1.273307690788141544e+00
-2.098313980538965673e+00,-2.132837249364525345e-01,-1.554546158230601272e+00,2.126165852999892358e+00,-1.440383246402882733e+00
-2.995714264784954395e-01,-1.069226562796916080e-01,1.812461588993544259e+00,8.014043850866383600e-01,-9.794800550845966791e-02
4.461480637540119476e-01,8.195413946216789647e-02,9.442844743560463439e-02,1.550066099053150293e+00,2.292111819465961098e+00
1.280921791738720783e+00,-2.069182900533158787e+00,1.082935284649434671e+00,-1.428817460270323858e+00,8.588494154531467473e-01
1.235745622555125989e+00,-8.088062757806476766e-01,9.151050318498397118e-01,-1.309918954130203428e+00,1.102027619222386255e-02
1.597016681839807495e+00,5.965323792002179548e-01,1.602491636978497169e+00,-1.767300212477870502e+00,5.565703256481290273e-01
1.369065518560574679e+00,1.770365094927129235e+00,-1.809638598375264973e-01,-1.213606797733284504e+00,-5.390449423961555242e-01
-2.305714563697629060e+00,-1.873872283942954464e-01,-1.402241242729213688e+00,2.764192071648480464e+00,-2.442478914157102388e+00
-3.314354986115961577e-01,-6.198995734457233286e-01,-2.111898697067879915e+00,1.315745757167445795e+00,-2.043668987985431507e+00
-2.677590674242482649e+00,2.745915202539695343e+00,-1.685731531030392860e+00,-1.674604893384143978e-01,-6.875410152367851246e-01
-2.242261238286469727e+00,-2.408037302435475535e+00,-1.605418856214876566e+00,1.839518858552005476e+00,-7.463246922821665796e-01
-1.110719457149710321e+00,7.117416978307478104e-02,-2.102155303218773863e+00,2.436333162538050878e+00,-1.057242589032509672e+00
-1.391860798608794525e+00,-7.870612158916620027e-01,-4.258861899228813641e+00,2.687172091515376060e+00,-6.386951624726399102e-01
-3.704267157539047339e+00,-1.760119257954513294e-01,-3.042959244472188463e+00,-1.288539923411209376e+00,-7.967430752242684600e-01
-2.285214283986112704e+00,1.073155165557640789e+00,-3.861532137044637381e+00,1.678425865023402519e+00,-1.534355512671468080e+00
-2.521139487858985451e+00,1.540066768531190622e+00,-2.935909159757423836e+00,1.039070042013751749e+00,-1.136308364956133188e+00
-2.845609349433330770e+00,-2.796991914936426404e-01,-1.886405175212800156e+00,1.502595069953892137e+00,-1.619794219520624745e+00
5.527379334600673877e-01,-3.330628552272502096e-02,6.829271315228782058e-01,-6.624254184781515065e-01,-1.502130532860648238e-01
1.032914409976741776e-01,4.505784707625228869e-01,2.516685562521542963e+00,2.073196623061639432e+00,-1.125524781338541391e+00
3.058907230454421811e+00,3.973506268988735712e-01,7.356691110520106047e-01,-2.732653775481902692e+00,1.282603973471295629e-02
9.073134211533829818e-01,-1.120572286432403697e+00,-2.479216302004811467e+00,-1.094926241568596081e+00,3.980154603638840771e-01
4.254690811076109469e-01,-1.315324813228567091e+00,3.720331213634938461e+00,1.406844406168585582e-01,6.854859169178239009e-01
3.168573600370296894e-01,-3.296104663555889935e-01,3.460516034950416930e+00,7.882470984390026469e-01,3.197006787239892178e-01
-1.039186330405513337e+00,2.761323103720889627e+00,-1.017143914535940885e+00,8.503790816068204084e-01,-1.562001463674274060e+00
-6.984944951676880232e-01,3.023229620321339794e+00,-1.262002540696416597e+00,2.060220024161019570e+00,-3.386117431812354361e-01
-4.246728975215932067e-01,-1.289519809022088959e+00,-3.500684798283615340e-01,2.817813003066158561e-01,4.704919523140372872e-01
-2.676526004226580824e+00,5.123152028214522646e-01,-1.797975100533476978e+00,3.638317837266744181e+00,-1.682469408831622326e+00
-2.187095873910167576e-01,3.522788988546648348e+00,-7.879976206109715609e-01,1.776113673095115253e+00,4.138279255778519183e-01
-4.545691318008400206e-01,1.115647602985839537e+00,-8.177301903958950069e-01,5.032259854027787416e-01,1.482908043797230846e+00
3.064156831281506399e+00,-1.286150511790649098e+00,-9.036708416624295026e-03,-3.005431559001668695e+00,4.646761291362899171e-01
3.212774185760274293e-01,-3.971717143622888191e+00,2.648925024293664165e+00,1.225585105804678054e+00,2.154390222072075367e-01
1.043963709339185142e+00,-1.453706577904931851e+00,-2.254151514884117358e-02,-1.523638973035093436e+00,9.384634479929421236e-01
1.261526113027243934e+00,-1.507881868808979231e+00,-6.224950242466287254e-01,-9.221204890020451295e-01,1.057174886688498461e+00
1.933467633050741430e+00,-1.597136869713722707e+00,-1.579932524510237357e+00,-1.061787444098487798e+00,1.427176272732466611e+00
8.255237235149721631e-01,-1.111255925176327652e+00,6.945560414570022267e-01,-9.609419983418532318e-01,1.135388655301288852e+00
